range_nmi,speed_kt,P
5336.699231206308,204.6153846153846,0.0
6243.879965653626,204.6153846153846,0.0
7305.271542664449,204.6153846153846,0.0
8547.08812559251,204.6153846153846,0.0
10000.0,204.6153846153846,0.0
10.0,212.82051282051282,0.6873333333333334
11.69989106589066,212.82051282051282,0.6453333333333333
13.688745095370805,212.82051282051282,0.5853333333333334
16.015682644458355,212.82051282051282,0.5126666666666667
18.73817422860384,212.82051282051282,0.442
21.923459724834466,212.82051282051282,0.35
25.650209056800456,212.82051282051282,0.24333333333333335
30.010465178188735,212.82051282051282,0.14733333333333334
35.11191734215131,212.82051282051282,0.08133333333333333
41.08056080177274,212.82051282051282,0.03
48.06380863064389,212.82051282051282,0.0026666666666666666
56.23413251903491,212.82051282051282,0.0
65.79332246575679,212.82051282051282,0.0
76.9774705712371,212.82051282051282,0.0
90.06280202112787,212.82051282051282,0.0
105.37249727360725,212.82051282051282,0.0
123.28467394420659,212.82051282051282,0.0
144.24172552410664,212.82051282051282,0.0
168.7612475788147,212.82051282051282,0.0
197.44882128159367,212.82051282051282,0.0
231.0129700083158,212.82051282051282,0.0
270.28265839051625,212.82051282051282,0.0
316.22776601683796,212.82051282051282,0.0
369.9830414406966,212.82051282051282,0.0
432.8761281083057,212.82051282051282,0.0
506.4603543891704,212.82051282051282,0.0
592.5530975545674,212.82051282051282,0.0
693.2806692144524,212.82051282051282,0.0
811.1308307896873,212.82051282051282,0.0
949.0142360424725,212.82051282051282,0.0
1110.336318167638,212.82051282051282,0.0
1299.0813969063468,212.82051282051282,0.0
1519.9110829529332,212.82051282051282,0.0
1778.2794100389228,212.82051282051282,0.0
2080.5675382171694,212.82051282051282,0.0
2434.2413552369194,212.82051282051282,0.0
2848.035868435799,212.82051282051282,0.0
3332.1709412448167,212.82051282051282,0.0
3898.603702549072,212.82051282051282,0.0
4561.323862890211,212.82051282051282,0.0
5336.699231206308,212.82051282051282,0.0
6243.879965653626,212.82051282051282,0.0
7305.271542664449,212.82051282051282,0.0
8547.08812559251,212.82051282051282,0.0
10000.0,212.82051282051282,0.0
10.0,221.02564102564102,0.63
11.69989106589066,221.02564102564102,0.576
13.688745095370805,221.02564102564102,0.5153333333333333
16.015682644458355,221.02564102564102,0.4513333333333333
18.73817422860384,221.02564102564102,0.37466666666666665
21.923459724834466,221.02564102564102,0.2833333333333333
25.650209056800456,221.02564102564102,0.19933333333333333
30.010465178188735,221.02564102564102,0.11866666666666667
35.11191734215131,221.02564102564102,0.056666666666666664
41.08056080177274,221.02564102564102,0.019333333333333334
48.06380863064389,221.02564102564102,0.0013333333333333333
56.23413251903491,221.02564102564102,0.0
65.79332246575679,221.02564102564102,0.0
76.9774705712371,221.02564102564102,0.0
90.06280202112787,221.02564102564102,0.0
105.37249727360725,221.02564102564102,0.0
123.28467394420659,221.02564102564102,0.0
144.24172552410664,221.02564102564102,0.0
168.7612475788147,221.02564102564102,0.0
197.44882128159367,221.02564102564102,0.0
231.0129700083158,221.02564102564102,0.0
270.28265839051625,221.02564102564102,0.0
316.22776601683796,221.02564102564102,0.0
369.9830414406966,221.02564102564102,0.0
432.8761281083057,221.02564102564102,0.0
506.4603543891704,221.02564102564102,0.0
592.5530975545674,221.02564102564102,0.0
693.2806692144524,221.02564102564102,0.0
811.1308307896873,221.02564102564102,0.0
949.0142360424725,221.02564102564102,0.0
1110.336318167638,221.02564102564102,0.0
1299.0813969063468,221.02564102564102,0.0
1519.9110829529332,221.02564102564102,0.0
1778.2794100389228,221.02564102564102,0.0
2080.5675382171694,221.02564102564102,0.0
2434.2413552369194,221.02564102564102,0.0
2848.035868435799,221.02564102564102,0.0
3332.1709412448167,221.02564102564102,0.0
3898.603702549072,221.02564102564102,0.0
4561.323862890211,221.02564102564102,0.0
5336.699231206308,221.02564102564102,0.0
6243.879965653626,221.02564102564102,0.0
7305.271542664449,221.02564102564102,0.0
8547.08812559251,221.02564102564102,0.0
10000.0,221.02564102564102,0.0
10.0,229.23076923076923,0.5566666666666666
11.69989106589066,229.23076923076923,0.504
13.688745095370805,229.23076923076923,0.452
16.015682644458355,229.23076923076923,0.386
18.73817422860384,229.23076923076923,0.308
21.923459724834466,229.23076923076923,0.22866666666666666
25.650209056800456,229.23076923076923,0.148
30.010465178188735,229.23076923076923,0.08733333333333333
35.11191734215131,229.23076923076923,0.03866666666666667
41.08056080177274,229.23076923076923,0.008
