sample_idx,cost,theta_pax_weight_kg,theta_fan_pressure_ratio,theta_fan_scaling_mach_ref,theta_propeller_curve_peak_mach,theta_propeller_curve_rise_rate,theta_propeller_curve_decay_width
18,1.0540408743689114,85.63187846786643,1.3985066998451086,0.7929946993872714,0.5108695745195233,19.88792117034076,0.07169590404962285
19,1.0888060106679347,75.75672614699293,1.4832121810319185,0.8138174962704544,0.46738400876254915,15.87373802408058,0.07333359985994739
20,1.291069024859368,83.23396707006358,1.4725892425317013,0.8274042375654345,0.4637765665223666,12.984111703110244,0.07650654994571543
21,1.2017118223180936,86.39733564503803,1.3069443532642897,0.8000471281170591,0.5472406750386449,7.205620815402781,0.05951267545698696
22,2.062341551044563,92.73357086767226,1.4443859881012,0.829298981051499,0.5721088065548597,6.942772818543544,0.03251224096122548
23,4.79907967561732,103.8871227670719,1.4669407648897228,0.8218071317194263,0.5700960911369758,5.502727563187587,0.07134112715877088
24,1.01286154302013,84.39178046898975,1.3338772510259584,0.8017976985317801,0.47440765940579727,17.201876923943942,0.03624302117608833
25,1.837209640606916,94.79397013631758,1.4190658738460562,0.8365314495897398,0.528695210781355,12.726089226352101,0.06432378408757604
26,4.678732640227487,102.31816859571917,1.5354218295724436,0.8403129465519321,0.556154108037726,6.043428844237534,0.06515342135563293
27,1.0458434109114392,85.0575334513595,1.4907005884419515,0.7823465701616833,0.5954803671395592,19.84509524482175,0.029942821278774866
28,1.224929381647693,90.05135607848179,1.4166372323373615,0.7926325899298833,0.5883000762397775,13.413026084681947,0.07569090372572644
29,1.673554042653546,91.31135970563608,1.5420046916150472,0.803270324774161,0.49110062379552333,7.668611428134179,0.07776951050898019
30,1.2156531984451024,80.74541789577135,1.456693821331492,0.8303150112741017,0.5604499490722603,9.279928072195018,0.06867699768242731
31,3.629157794238931,101.42881332818068,1.4801022436058446,0.8034880701946272,0.49139132496127613,5.829208805340664,0.06953284386650829
32,0.9351002224567395,79.60342969581781,1.3988977766089938,0.7838921264011481,0.5675764290659931,19.116490386676006,0.023571364104792648
33,0.9521328408690928,76.59606520285848,1.491360253249292,0.7940887622285461,0.5672221873842641,9.842491210049126,0.07245682935560926
34,1.4565990955724206,89.12526693632245,1.4513849440205906,0.8176812630383481,0.49673891602101705,8.575250040764512,0.04225553541512431
35,2.018231095237236,101.31546831977857,1.4294902983317055,0.8066975597315108,0.5702141117870434,15.289868348169861,0.029693629449749855
36,2.6074420942836385,98.35837943210663,1.5359881924915813,0.8280976116464644,0.4843385112432339,8.694627014059833,0.06538323558194571
37,1.2928816939962688,84.32077931128401,1.361523241843661,0.8244999180199396,0.5484654889503098,6.641755142459302,0.04128701873950282
38,1.2954268279215935,84.80197879968682,1.374942049565304,0.8460190238409571,0.461243094670067,11.738738795209184,0.04895126200560524
39,0.9811056998789833,82.85672176357343,1.316510531037417,0.806514619355369,0.4845778779487228,11.563266730945806,0.04665206782799979
40,1.3726360992142175,92.52545117002597,1.5172759245214968,0.7876523935807438,0.48843778109255137,16.01627969890373,0.030064382906568553
41,1.5072391084608066,96.34303463680803,1.3491021577309323,0.7874125431070852,0.45595747517694063,13.10842727783005,0.0477660467263034
42,2.92634033670421,102.96601791968637,1.5181054702374481,0.8338196012540285,0.5318486605740537,15.222683706641192,0.058285479110766716
43,1.5302603521258782,94.26687474372926,1.4274802711344075,0.7884924056253421,0.4687151656991289,9.34280504122588,0.021870648029348745
44,1.1790753858887015,82.79591307614855,1.536589563797195,0.7807312101301146,0.5976883107950168,6.428889578299041,0.04315999819585936
45,1.0661415567453871,88.04176685782096,1.310553703102194,0.7831070274782462,0.549994443213461,15.318768345367408,0.05771010903006277
46,1.0891094319878454,81.6274686283129,1.310939397337864,0.8487191421790404,0.5479203902339272,16.3392444845312,0.0320974793207685
47,1.0048874469241735,83.17825848699698,1.3376630963232008,0.8074899534963124,0.5382794764715091,19.237559113616037,0.0406533940863801
48,1.0658959030228736,81.97028794564243,1.4482476538711642,0.8071222603370158,0.5707938938847991,19.739785749555175,0.020183428762351144
